hierarchy,ˈhaɪərɑːrki,n. 等级制度；统治集团；等级体系,CET6
high level,ˌhaɪ ˈlevl,高层次的：如果讨论是高层次的，那么会有非常重要的人参与其中。,
highlight,ˈhaɪlaɪt,v. 突出，强调；用亮色突出；挑染,高中
hijack,ˈhaɪdʒæk,v. 抢劫，劫持；强行控制，操纵,CET4
hint,hɪnt,n. 暗示，提示；征兆，迹象；少许，少量；秘诀，窍门,CET4
homebrew,ˈhoʊmbruː,n. 一个免费的开源软件包管理系统,
homomorphic,ˌhoʊməˈmɔːrfɪk; ˌhɑːməˈmɔːrfɪk,adj. 同态的；同形的,
hook,hʊk,n. 钩，挂钩；勾拳；曲线球；吸引人的东西；使（投手）下场；（尤指用于收割、剪羊毛）弧形切割工具；弯曲的笔画；弧形岬（或沙嘴）,高中
host,hoʊst,n. 主机名,初中
hot key,,n. 快捷键,
hyperlink,ˈhaɪpərlɪŋk,n. 超链接,
hypervisor,ˈhaɪpərvaɪzər,n. 超级监督者；管理程序,
hyphen,ˈhaɪfn,n. 连字符，连字号,CET4
hypotheses,haɪˈpɑːθəsiːz,n. 假定；臆测（hypothesis 的复数）,高中
hypothesis,haɪˈpɑːθəsɪs,n. 假说，假设；（凭空的）猜想，猜测；前提,高中
icon,ˈaɪkɑːn,n. 图标；偶像，代表；画像，雕像；圣像（如基督、圣母玛利亚等）；类象符号,CET6
IDE,aɪd,abbr. 集成开发环境（integrated development environment）,
ideal,aɪˈdiːəl,adj. 理想的，最佳的；想象的，不切实际的,高中
identifier,aɪˈdentɪfaɪər,n. 标识符，认同者；检验人，鉴定人,
identify,aɪˈdentɪfaɪ,v. 认出，识别；查明，确认；发现；证明（身份），表明；认同，理解；认为……和……一致；和（某人）打成一片,高中
IDL,,接口定义语言（Interface Define Language）,
idle time,ˈaɪdl taɪm,闲置时间：计算机或其他机器虽然可用，但未被使用的时间段。,
illustrate,ˈɪləstreɪt,v. 加插图于；说明，阐明；证明，证实,高中
image,ˈɪmɪdʒ,n. 图像,高中
IME,,abbr. 机械工程师学会（Institute of Mechanical Engineers）；输入法编辑器（Input Method Editor）,
immediate base,,直接上层基类,
immediate derived,,直接衍生,
immediate updating,,即时更新,
s,ɪˈmjuːtəb(ə)l,adj. 永恒的，不可改变的,TOEFL
"immutable
",ɪˈmjuːtəb(ə)l,adj. 永恒的，不可改变的,TOEFL
impact,ˈɪmpækt,n. 撞击，冲击力；巨大影响，强大作用,高中
imperative,ɪmˈperətɪv,adj. 极重要的，必要的；命令的，强制的；祈使的,CET6
"imperative
",ɪmˈperətɪv,adj. 极重要的，必要的；命令的，强制的；祈使的,CET6
impersonate,ɪmˈpɜːrsəneɪt,vt. 扮演；模仿；拟人，人格化,GRE
impersonate,ɪmˈpɜːrsəneɪt,vt. 扮演；模仿；拟人，人格化,GRE
implement,ˈɪmplɪment,v. 执行，贯彻；为……提供工具,高中
"implement
",ˈɪmplɪment,v. 执行，贯彻；为……提供工具,高中
implementation,ˌɪmplɪmenˈteɪʃ(ə)n,n. 实施，执行,CET4
implicit,ɪmˈplɪsɪt,adj. 含蓄的，未言明的；内含的，固有的；无疑问的，无保留的；（函数）隐式的，隐的,CET4
"implicit
",ɪmˈplɪsɪt,adj. 含蓄的，未言明的；内含的，固有的；无疑问的，无保留的；（函数）隐式的，隐的,CET4
implicit transaction,,隐性事务,
implied,ɪmˈplaɪd,v. 暗示；意味着……为必然结果；必然包含（imply 的过去式及过去分词）,高中
imply,ɪmˈplaɪ,v. 暗示，暗指；意味着；必然包含,高中
import,ˈɪmpɔːrt,n. 进口，进口商品；输入，引进；重要性；意思，含意,高中
impose,ɪmˈpoʊz,v. 强制推行，强制实行；把（自己的观点、信仰等）强加于；打扰，麻烦；把（活字页）拼版；欺骗,CET4
impractical,ɪmˈpræktɪk(ə)l,adj. 不明智的，不切实际的；（人）无动手能力的，手不灵巧的,IELTS
impression,ɪmˈpreʃ(ə)n,n. 印象，感想；影响，作用；印象画；（对名人的）滑稽模仿；（通常有悖事实的）感觉，假象；压印，印记；印次；（网络广告）印象数,高中
"impression
",ɪmˈpreʃ(ə)n,n. 印象，感想；影响，作用；印象画；（对名人的）滑稽模仿；（通常有悖事实的）感觉，假象；压印，印记；印次；（网络广告）印象数,高中
in a nutshell,ɪn ə ˈnʌtʃel,简而言之，概括地说,
In computer science,,,
"In computer science
",,,
in order,,有序地；整齐地：以适当或令人满意的方式。,
in terms of,,就……而言；从……角度来看；就……方面而言,
in the sense of,,在……意义上；就……而言；从……角度来看,
incentive,ɪnˈsentɪv,n. 激励，刺激,CET4
"incentive
",ɪnˈsentɪv,n. 激励，刺激,CET4
inception,ɪnˈsepʃ(ə)n,n. （机构、组织等的）开端，创始,TOEFL
"inception
",ɪnˈsepʃ(ə)n,n. （机构、组织等的）开端，创始,TOEFL
incident,ˈɪnsɪdənt,n. 事件，事故；（两国间的）冲突，严重摩擦；<法律>（职务、财产等所有物的）附属特权,高中
"incident
",ˈɪnsɪdənt,n. 事件，事故；（两国间的）冲突，严重摩擦；<法律>（职务、财产等所有物的）附属特权,高中
inclusion,ɪnˈkluːʒ(ə)n,n. 包含，包括；包含物，包括的人；认同感，归属感,CET4
incomplete,ˌɪnkəmˈpliːt,adj. 不完整的，不完全的；不完善的，未完成的；（向前）传球不成功的,GRE
incorporate,ɪnˈkɔːrpəreɪt,v. 包含，合并；组成公司；掺和，混合（成分）；使具体化，体现,CET6
incorporated,ɪnˈkɔːrpəreɪtɪd,adj. 组成公司的，股份有限的；合并的,CET6
incredibly,ɪnˈkredəbli,adv. 难以置信地；非常地,高中
increment,ˈɪŋkrəmənt,n. <正式>（尤指连续、定量的）增长；<正式>工资定量增长，定量加薪；（变量、函数的）正（或负）增量,TOEFL
incremental update,,增量更新,
indecisive,ˌɪndɪˈsaɪsɪv,adj. 犹豫不决的；非决定性的,GRE
"indecisive
",ˌɪndɪˈsaɪsɪv,adj. 犹豫不决的；非决定性的,GRE
indeed,ɪnˈdiːd,adv. 确实，的确；实际上；真正地；<非正式> 真的吗（表示惊讶或觉得某事物荒谬）,高中
Independent Set,ˌɪndɪˈpendənt set,[数] 独立集,
index,ˈɪndeks,n. 索引；（物价和工资等）指数；指标，量度；幂，根指数；指针,CET4
indifferent,ɪnˈdɪfrənt,adj. 冷淡的，不关心的；中等的，平庸的；一般的，相当差的；中立的；不分化的,高中
indistinguishable,ˌɪndɪˈstɪŋɡwɪʃəb(ə)l,adj. 难以区别的，难以分辨的；不清楚的，无法识别的,GRE
induce,ɪnˈduːs,v. 引诱，诱使；引起，导致；给（孕妇）引产，（用药物）催生；归纳出,CET4
induction,ɪnˈdʌkʃ(ə)n,n. 就职，就职仪式；<美>征召入伍；导致，引导；引产，催生；归纳，归纳法；电磁感应；（内燃机）进气，吸气,IELTS
inevitable,ɪnˈevɪtəb(ə)l,adj. 必然发生的，不可避免的；总会发生的，惯常的,高中
infeasible,ɪnˈfizəbəl,adj. 不可实行的,
infection,ɪnˈfekʃ(ə)n,n. 传染病；感染；玷污，污染,高中
infer,ɪnˈfɜːr,v. 推断，推论；暗示，暗指,高中
infinite loop,ˈɪnfɪnət luːp,无限循环：在编程中指无限期继续的循环。,
infinite recursive,,无限递归,
infix,ˈɪnfɪks,n. 中缀,
inflate,ɪnˈfleɪt,v. （使）充气，（使）膨胀；使（价格、成本等）上涨；夸大，吹嘘,CET4
information,ˌɪnfərˈmeɪʃ(ə)n,n. 消息，资料，情报；（计算机程序储存和使用的）数据，信息；问讯处，信息台；（向治安法院提起的）控告，起诉；知识,初中
infrastructure,ˈɪnfrəstrʌktʃər,n. 下面结构；永久性军事设施；基础设施，基础建设,CET4
"infrastructure
",ˈɪnfrəstrʌktʃər,n. 下面结构；永久性军事设施；基础设施，基础建设,CET4
ingredient,ɪnˈɡriːdiənt,n. （食品的）成分，原料；要素，因素,高中
inherently,ɪnˈherəntli,adv. 内在地，固有地,GRE
inherit,ɪnˈherɪt,v. 继承（遗产）；经遗传获得（品质、身体特征等）；接手，承担；接收（前所有者的事物）；<古>（尤作圣经翻译和典故用语）得到,高中
"inherit
",ɪnˈherɪt,v. 继承（遗产）；经遗传获得（品质、身体特征等）；接手，承担；接收（前所有者的事物）；<古>（尤作圣经翻译和典故用语）得到,高中
inheritance,ɪnˈherɪtəns,n. 继承物，遗产；遗传特征,CET4
initialization,ɪˌnɪʃələˈzeɪʃn,n. [计] 初始化；赋初值,
initialization list,,初始化列表；初始值列表,
initialize,ɪˈnɪʃəlaɪz,vt. 初始化,
initiative,ɪˈnɪʃətɪv,n. 措施，倡议；主动性，积极性；主动权；（美国某些州的）公民立法提案程序,高中
"initiative
",ɪˈnɪʃətɪv,n. 措施，倡议；主动性，积极性；主动权；（美国某些州的）公民立法提案程序,高中
inline,ˈɪnlaɪn,adj. 内联的；直排轮滑的；正文中的，行内的；排成一条线的,
inline expansion,,内联展开,
inner join,,内连接：一种连接方式，从多个表中仅返回匹配的记录集合。,
insofar,ˌɪnsəˈfɑːr,adv. 在这个范围，到这个程度,GRE
inspect,ɪnˈspekt,v. 检查，审视；检阅，视察；进行检查，进行视察,高中
instance,ˈɪnstəns,n. 例子，实例,初中
instantiated,,v. 实例化，具现化，实体化；举例说明（instantiate 的过去式和过去分词）,
instantiation,ɪnstænʃɪˈeɪʃən,n. 实例化；[计] 例示,
instruct,ɪnˈstrʌkt,v. 指示，吩咐；教授，指导；聘请（律师），托办；通知；（法官向陪审团）建议，作说明,高中
integrate,ˈɪntɪɡreɪt,v. （使）合并，成为一体；（使）加入，融入群体；（使）取消种族隔离；求……的积分；表示（面积、温度等）的总和，表示……的平均值,高中
integration,ˌɪntɪˈɡreɪʃ(ə)n,n. 结合，融合；取消种族隔离；（数）积分法，求积分；（心理分析）整合,CET4
"integration
",ˌɪntɪˈɡreɪʃ(ə)n,n. 结合，融合；取消种族隔离；（数）积分法，求积分；（心理分析）整合,CET4
integrity,ɪnˈteɡrəti,n. 正直，诚实；完整，完全；职业操守；（电子数据的）集成度,高中
"integrity
",ɪnˈteɡrəti,n. 正直，诚实；完整，完全；职业操守；（电子数据的）集成度,高中
integrity constraint,ɪnˈteɡrəti kənˈstreɪnt,完整性约束：在数据库中，用于确保数据的完整性和一致性的规则或条件。它限制了对数据库中数据的修改和删除操作，以保证数据的准确性和有效性。,
intensive,ɪnˈtensɪv,adj. 加强的，集中的，深入细致的；精耕细作的，集约的；加强词意的；以强度测量的,高中
intent,ɪnˈtent,adj. 专注的，专心致志的；坚决的；急切的,CET4
intentional,ɪnˈtenʃən(ə)l,adj. 故意的，蓄意的,CET4
interact,ˌɪntərˈækt,v. 相互交流，互动；相互作用，相互影响,高中
interact with,ˌɪntərˈækt wɪð,与……互动：与人或事物进行交流、合作或影响。,
interaction,ˌɪntərˈækʃ(ə)n,n. 互动，交流；相互影响，相互作用,高中
"interaction
",ˌɪntərˈækʃ(ə)n,n. 互动，交流；相互影响，相互作用,高中
interactive,ˌɪntərˈæktɪv,adj. 交互式的，人机对话的；相互交流的，互动的,CET4
interacts,ˌɪntərˈækts,vi. 互动；相互作用（interact 的三单形式）；交互,高中
intercept,ˌɪntərˈsept,v. 拦截，阻截；抄截（对方的传球）；截断，中止（光等电磁辐射）；（线，面）截取，截断（部分面积、线、面）,GRE
interconnect,ˌɪntərkəˈnekt,vt. 使互相连接,IELTS
interface,ˈɪntərfeɪs,n. （人机）界面（尤指屏幕布局和菜单）；（计算机设备之间的）连接，接口；（物理）界面；（学科或系统间相互影响或衔接的）边缘区域，接合部位,考研
interior,ɪnˈtɪriər,adj. 内部的，里面的；国内的，内政的；内心的，本质的；内陆的，腹地的,CET4
intermediate,ˌɪntərˈmiːdiət,adj. 居中的，中间的；中等程度的，中级的,CET4
intermittent,ˌɪntərˈmɪtənt,adj. 间歇的，断断续续的,CET6
"intermittent
",ˌɪntərˈmɪtənt,adj. 间歇的，断断续续的,CET6
internal,ɪnˈtɜːrn(ə)l,adj. 内部的，体内的；内政的，国内的；本身的，本质的；内心的；<英>（大学生）本校生的,高中
interoperability,ˌɪntərˌɑːpərəˈbɪləti,n. [计] 互操作性；互用性,
interpreter,ɪnˈtɜːrprətər,n. 口译者，译员；演奏者，表演者；解释程序,高中
intervention,ˌɪntərˈvenʃ(ə)n,n. 干预，介入；调停，斡旋；（为改善情况尤指病痛采取的）措施，做法,高中
"intervention
",ˌɪntərˈvenʃ(ə)n,n. 干预，介入；调停，斡旋；（为改善情况尤指病痛采取的）措施，做法,高中
intrinsic,ɪnˈtrɪnzɪk,adj. 内在的，固有的,CET6
introspect,ˌɪntrəˈspekt,vi. 反省；内省,SAT
"introspect
",ˌɪntrəˈspekt,vi. 反省；内省,SAT
introspection,ˌɪntrəˈspekʃ(ə)n,n. 内省；反省,IELTS
intrusive,ɪnˈtruːsɪv,adj. 侵入的；打扰的,GRE
"intrusive
",ɪnˈtruːsɪv,adj. 侵入的；打扰的,GRE
intuitive,ɪnˈtuːɪtɪv,adj. 直觉的；有直觉力的；易懂的，使用简便的,CET6
"intuitive
",ɪnˈtuːɪtɪv,adj. 直觉的；有直觉力的；易懂的，使用简便的,CET6
invariants,ɪnˈveriənts,n. [数]不变量（invariant 的复数）；不变性,GMAT
inverse,ˌɪnˈvɜːrs,adj. 相反的，倒转的；颠倒的，逆的,考研
invert,ɪnˈvɜːrt,v. 使倒置，使反转；使（位置、顺序或关系）颠倒，使互换；（通过改变音高变化方向）修改（乐句），转回；转位；求逆，求反,CET6
inverted,ɪnˈvɜːrtɪd,adj. 倒转的，反向的,CET6
invocation,ˌɪnvəˈkeɪʃn,n. （向神或权威人士的）求助，祈祷；咒语；（仪式或集会开始时的）发言，祷文；（法院对另案的）文件调取；（计算机）调用，启用；（法权的）行使,
invoke,ɪnˈvoʊk,v. 行使，实施（法权）；援用，援引（法律）；提及，援引（某人、某理论、实例等作为支持）；提及（某著名人物）；唤起，引起（感情或想象）；（尤指向神灵）祈祷，祈求；用法术召唤（魔鬼）；（计算机）调用，激活,IELTS
ion,ˈaɪənˌˈaɪɑːn,n. 离子,IELTS
isolation level,ˌaɪsəˈleɪʃn ˈlevl,隔离级别,
item,ˈaɪtəm,n. 项目，条款；一件商品（或物品）；一则，一条（新闻）；（关系亲密的）一对,高中
iterate,ˈɪtəreɪt,vt. 迭代；重复；反复说；重做,GRE
